CustomerID,InvoiceNo,Revenue,AOV,Customer_Value,CLV,CLV_Segment
13329,2,789.0,394.5,1685.3098201936375,1685.3098201936375,High Value
13330,3,1140.93,380.31,1624.6899308437069,1624.6899308437069,High Value
13332,1,350.9,350.9,1499.0499769479022,1499.0499769479022,Medium Value
13334,3,3536.82,1178.94,5036.449073305671,5036.449073305671,High Value
13336,1,795.12,795.12,3396.7643706777317,3396.7643706777317,High Value
13338,1,487.02,487.02,2080.5566251728906,2080.5566251728906,High Value
13339,1,860.12,860.12,3674.445329644998,3674.445329644998,High Value
13340,7,10736.48,1533.782857142857,6552.34299413818,6552.34299413818,High Value
13341,1,775.85,775.85,3314.442646380821,3314.442646380821,High Value
13343,1,353.43,353.43,1509.8581742738588,1509.8581742738588,Medium Value
13344,3,2543.72,847.9066666666666,3622.269789457507,3622.269789457507,High Value
13345,1,389.5,389.5,1663.9497464269248,1663.9497464269248,High Value
13347,1,341.36,341.36,1458.2949562010144,1458.2949562010144,Medium Value
13348,1,233.76,233.76,998.6261687413554,998.6261687413554,Medium Value
13349,1,247.32,247.32,1056.5546887966805,1056.5546887966805,Medium Value
13350,2,979.12,489.56,2091.407542646381,2091.407542646381,High Value
13351,1,373.94,373.94,1597.4771968649147,1597.4771968649147,High Value
13352,1,397.98,397.98,1700.1764315352698,1700.1764315352698,High Value
13354,1,743.53,743.53,3176.371129552789,3176.371129552789,High Value
13355,1,674.7,674.7,2882.3283540802213,2882.3283540802213,High Value
13356,1,768.24,768.24,3281.9326141078836,3281.9326141078836,High Value
13357,1,609.95,609.95,2605.715398801291,2605.715398801291,High Value
13358,1,439.03,439.03,1875.5426371599815,1875.5426371599815,High Value
13359,1,439.56,439.56,1877.806804979253,1877.806804979253,High Value
13362,4,3090.74,772.685,3300.921719686491,3300.921719686491,High Value
13363,2,992.5,496.25,2119.9873213462424,2119.9873213462424,High Value
13364,1,134.96,134.96,576.5511111111111,576.5511111111111,Low Value
13365,2,2225.37,1112.685,4753.4067358229595,4753.4067358229595,High Value
13366,1,56.16,56.16,239.91634854771783,239.91634854771783,Low Value
13368,2,623.4,311.7,1331.586998616874,1331.586998616874,Medium Value
13369,1,308.28,308.28,1316.9767081604425,1316.9767081604425,Medium Value
13370,1,754.87,754.87,3224.815776855694,3224.815776855694,High Value
13372,1,378.64,378.64,1617.5556662056247,1617.5556662056247,High Value
13373,3,3312.25,1104.0833333333333,4716.660288919625,4716.660288919625,High Value
13375,1,778.65,778.65,3326.4042876901794,3326.4042876901794,High Value
13376,3,1019.76,339.92,1452.143254956201,1452.143254956201,Medium Value
13379,3,572.56,190.85333333333332,815.3282557246042,815.3282557246042,Low Value
13381,6,3639.31,606.5516666666666,2591.197668664515,2591.197668664515,High Value
13382,1,222.99,222.99,952.6165698478562,952.6165698478562,Medium Value
13384,7,4151.93,593.1328571428572,2533.8723164065077,2533.8723164065077,High Value
13385,1,534.57,534.57,2283.6909266943294,2283.6909266943294,High Value
13388,2,677.1,338.55,1446.2905947441218,1446.2905947441218,Medium Value
13389,3,797.96,265.9866666666667,1136.2989641924082,1136.2989641924082,Medium Value
13390,1,544.08,544.08,2324.317786998617,2324.317786998617,High Value
13391,1,59.8,59.8,255.46648224988473,255.46648224988473,Low Value
13394,8,2520.02,315.0025,1345.6953273397878,1345.6953273397878,Medium Value
13395,1,307.72,307.72,1314.584379898571,1314.584379898571,Medium Value
13396,2,1360.99,680.495,2907.084679575841,2907.084679575841,High Value
13397,5,1544.13,308.826,1319.3092282157677,1319.3092282157677,Medium Value
13398,1,457.34000000000003,457.34000000000003,1953.7632272936837,1953.7632272936837,High Value
13402,2,621.23,310.615,1326.9518626094975,1326.9518626094975,Medium Value
13403,1,75.0,75.0,320.4011065006916,320.4011065006916,Low Value
13404,2,252.49,126.245,539.3205025357307,539.3205025357307,Low Value
13405,3,572.451,190.817,815.1730391885661,815.1730391885661,Low Value
13408,62,28117.04,453.5006451612903,1937.3614467793989,1937.3614467793989,High Value
13410,5,1003.06,200.612,857.0174236975564,857.0174236975564,Low Value
13411,1,213.55,213.55,912.2887505763025,912.2887505763025,Medium Value
13414,3,1390.5,463.5,1980.0788381742739,1980.0788381742739,High Value
13416,2,712.5,356.25,1521.9052558782848,1521.9052558782848,Medium Value
13417,2,640.83,320.415,1368.8176071922546,1368.8176071922546,Medium Value
13418,18,6127.43,340.4127777777778,1454.2484088929873,1454.2484088929873,Medium Value
13419,1,221.06,221.06,944.371581373905,944.371581373905,Medium Value
13420,2,159.85,79.925,341.4407791609036,341.4407791609036,Low Value
13421,2,1851.08,925.54,3953.9205348086675,3953.9205348086675,High Value
13422,1,2626.3,2626.3,11219.59234670355,11219.59234670355,High Value
13425,3,1624.21,541.4033333333333,2312.8830275088367,2312.8830275088367,High Value
13426,10,3641.32,364.132,1555.577276164131,1555.577276164131,Medium Value
13427,3,582.6,194.20000000000002,829.625265099124,829.625265099124,Low Value
13428,1,218.47,218.47,933.3070631627478,933.3070631627478,Medium Value
13429,4,1006.8,251.7,1075.2661134163209,1075.2661134163209,Medium Value
13430,2,679.45,339.725,1451.3102120792994,1451.3102120792994,Medium Value
13431,2,1269.1,634.55,2710.8069617335177,2710.8069617335177,High Value
13434,2,534.24,267.12,1141.140580912863,1141.140580912863,Medium Value
13435,7,3809.89,544.27,2325.129469801752,2325.129469801752,High Value
13436,1,196.89,196.89,841.1169847856154,841.1169847856154,Low Value
13437,7,3408.06,486.86571428571426,2079.897514325232,2079.897514325232,High Value
13439,1,283.71,283.71,1212.013305670816,1212.013305670816,Medium Value
13441,1,296.64,296.64,1267.2504564315352,1267.2504564315352,Medium Value
13447,3,1129.14,376.38000000000005,1607.9009128630707,1607.9009128630707,High Value
13448,6,3539.37,589.895,2520.040142923006,2520.040142923006,High Value
13449,1,291.88,291.88,1246.9156662056246,1246.9156662056246,Medium Value
13450,6,2043.72,340.62,1455.1336652835407,1455.1336652835407,Medium Value
13451,5,2976.15,595.23,2542.8313416320884,2542.8313416320884,High Value
13452,2,590.0,295.0,1260.2443522360534,1260.2443522360534,Medium Value
13453,2,356.98,178.49,762.5119133241125,762.5119133241125,Low Value
13455,2,1058.34,529.17,2260.6220470262792,2260.6220470262792,High Value
13456,6,1766.72,294.4533333333333,1257.9089841708928,1257.9089841708928,Medium Value
13458,14,9646.57,689.0407142857142,2943.5920970822626,2943.5920970822626,High Value
13460,2,183.44,91.72,391.82919317657905,391.82919317657905,Low Value
13461,3,1445.0,481.6666666666667,2057.6871061933302,2057.6871061933302,High Value
13462,1,151.5,151.5,647.210235131397,647.210235131397,Low Value
13464,1,674.68,674.68,2882.242913785154,2882.242913785154,High Value
13466,1,307.9,307.9,1315.3533425541723,1315.3533425541723,Medium Value
13467,2,1083.71,541.855,2314.81255417243,2314.81255417243,High Value
13468,37,5704.97,154.1883783783784,658.6950272263965,658.6950272263965,Low Value
13470,2,165.0,82.5,352.44121715076074,352.44121715076074,Low Value
13471,4,2531.58,632.895,2703.7367773167357,2703.7367773167357,High Value
13473,2,422.64,211.32,902.7621576763485,902.7621576763485,Medium Value
13474,1,229.59,229.59,980.811867219917,980.811867219917,Medium Value
13475,4,1431.78,357.945,1529.1463208852006,1529.1463208852006,Medium Value
13476,2,1238.47,619.235,2645.3810557860766,2645.3810557860766,High Value
13477,6,1454.58,242.42999999999998,1035.6645366528353,1035.6645366528353,Medium Value
13479,2,300.95,150.475,642.8314200092208,642.8314200092208,Low Value
13481,5,1804.56,360.912,1541.8213886583678,1541.8213886583678,Medium Value
13482,1,184.64,184.64,788.7848040571691,788.7848040571691,Low Value
13483,1,140.34,140.34,599.5345504840941,599.5345504840941,Low Value
13484,1,313.8,313.8,1340.5582295988936,1340.5582295988936,Medium Value
13485,1,454.24,454.24,1940.519981558322,1940.519981558322,High Value
13486,3,1122.41,374.1366666666667,1598.3173597664056,1598.3173597664056,High Value
13487,3,575.4,191.79999999999998,819.3724296911018,819.3724296911018,Low Value
13488,13,8968.31,689.87,2947.1348178884277,2947.1348178884277,High Value
13489,4,449.52000000000004,112.38000000000001,480.08901798063624,480.08901798063624,Low Value
13491,10,1215.82,121.582,519.4000977408944,519.4000977408944,Low Value
13492,3,1269.84,423.28,1808.2584047948362,1808.2584047948362,High Value
13493,2,618.63,309.315,1321.3982434301522,1321.3982434301522,Medium Value
13494,1,316.26,316.26,1351.0673858921161,1351.0673858921161,Medium Value
13495,5,2044.87,408.974,1747.1429617335177,1747.1429617335177,High Value
13496,2,653.33,326.665,1395.5176994006456,1395.5176994006456,Medium Value
13497,2,348.05,174.025,743.437367450438,743.437367450438,Low Value
13499,5,1159.11,231.82199999999997,990.3470041493774,990.3470041493774,Medium Value
13500,3,1166.77,388.92333333333335,1661.486217919164,1661.486217919164,High Value
13501,1,1340.32,1340.32,5725.8668142000915,5725.8668142000915,High Value
13502,3,292.0,97.33333333333333,415.80943599200856,415.80943599200856,Low Value
13503,1,216.85,216.85,926.3863992623328,926.3863992623328,Medium Value
13504,1,295.93,295.93,1264.217325956662,1264.217325956662,Medium Value
13505,4,4393.63,1098.4075,4692.413045182112,4692.413045182112,High Value
13506,2,458.52,229.26,979.4021023513139,979.4021023513139,Medium Value
13507,4,2479.16,619.79,2647.7520239741816,2647.7520239741816,High Value
13508,1,110.97,110.97,474.06547717842324,474.06547717842324,Low Value
13509,7,979.72,139.96,597.9111848778239,597.9111848778239,Low Value
13510,4,1791.56,447.89,1913.3926878745965,1913.3926878745965,High Value
13512,1,251.21,251.21,1073.172826187183,1073.172826187183,Medium Value
13513,1,205.1,205.1,876.1902259105578,876.1902259105578,Low Value
13514,1,152.2,152.2,650.2006454587366,650.2006454587366,Low Value
13515,4,891.12,222.78,951.7194467496543,951.7194467496543,Medium Value
13516,3,1389.41,463.1366666666667,1978.526672813893,1978.526672813893,High Value
13517,3,2128.42,709.4733333333334,3030.8805471031196,3030.8805471031196,High Value
13518,1,659.44,659.44,2817.1374089442143,2817.1374089442143,High Value
13519,1,122.75,122.75,524.3898109727985,524.3898109727985,Low Value
13520,6,3624.35,604.0583333333333,2580.5461118795142,2580.5461118795142,High Value
13521,3,1093.65,364.55,1557.3629783310282,1557.3629783310282,Medium Value
13522,1,125.8,125.8,537.4194559704933,537.4194559704933,Low Value
13523,5,3964.88,792.976,3387.6051710465654,3387.6051710465654,High Value
13524,5,680.18,136.036,581.1477989857077,581.1477989857077,Low Value
13525,2,628.78,314.39,1343.0787183033656,1343.0787183033656,Medium Value
13527,7,2287.51,326.7871428571429,1396.0394954883752,1396.0394954883752,Medium Value
13529,2,307.76,153.88,657.3776302443522,657.3776302443522,Low Value
13531,2,483.8,241.9,1033.4003688335638,1033.4003688335638,Medium Value
13532,1,210.31,210.31,898.4474227754725,898.4474227754725,Low Value
13533,3,270.79,90.26333333333334,385.6062916858767,385.6062916858767,Low Value
13534,25,5870.08,234.8032,1003.0827345320424,1003.0827345320424,Medium Value
13536,7,3448.29,492.61285714285714,2104.4493934005136,2104.4493934005136,High Value
13538,7,1280.85,182.97857142857143,781.6871566884015,781.6871566884015,Low Value
13539,3,631.34,210.4466666666667,899.0312647917627,899.0312647917627,Medium Value
13544,2,291.41,145.705,622.4539096357769,622.4539096357769,Low Value
13546,3,626.99,208.99666666666667,892.836843399416,892.836843399416,Low Value
13548,2,682.41,341.205,1457.6327939142461,1457.6327939142461,Medium Value
13549,7,918.2,131.17142857142858,560.3662780741619,560.3662780741619,Low Value
13551,1,91.80000000000001,91.80000000000001,392.1709543568465,392.1709543568465,Low Value
13552,12,3740.07,311.6725,1331.4695182111573,1331.4695182111573,Medium Value
13555,4,4149.28,1037.32,4431.446343937298,4431.446343937298,High Value
13557,2,584.06,292.03,1247.5564684186259,1247.5564684186259,Medium Value
13558,4,605.06,151.265,646.2063116643614,646.2063116643614,Low Value
13560,1,174.37,174.37,744.9112125403411,744.9112125403411,Low Value
13561,1,141.85999999999999,141.85999999999999,606.0280129091747,606.0280129091747,Low Value
13562,3,1799.3300000000002,599.7766666666668,2562.25476871062,2562.25476871062,High Value
13563,2,777.53,388.765,1660.809815583218,1660.809815583218,High Value
13564,3,1749.02,583.0066666666667,2490.6130812970646,2490.6130812970646,High Value
13565,2,240.22,120.11,513.1116920239741,513.1116920239741,Low Value
13566,2,874.71,437.355,1868.3870124481327,1868.3870124481327,High Value
13568,1,192.85,192.85,823.8580451821115,823.8580451821115,Low Value
13569,2,373.75,186.875,798.3327570308898,798.3327570308898,Low Value
13570,1,239.49,239.49,1023.1048132780084,1023.1048132780084,Medium Value
13571,12,2092.32,174.36,744.8684923928078,744.8684923928078,Low Value
13572,1,1384.25,1384.25,5913.536422314431,5913.536422314431,High Value
13573,2,294.4,147.2,628.8405716920239,628.8405716920239,Low Value
13575,5,732.07,146.41400000000002,625.4827680958967,625.4827680958967,Low Value
13576,18,6717.34,373.18555555555554,1594.2541990676707,1594.2541990676707,High Value
13577,4,1687.6000000000001,421.90000000000003,1802.3630244352237,1802.3630244352237,High Value
13579,2,467.04,233.52,997.6008852005533,997.6008852005533,Medium Value
13581,1,118.0,118.0,504.0977408944214,504.0977408944214,Low Value
13583,1,781.03,781.03,3336.571682803135,3336.571682803135,High Value
13584,1,142.4,142.4,608.3349008759798,608.3349008759798,Low Value
13587,1,712.4,712.4,3043.3833102812355,3043.3833102812355,High Value
13588,9,2478.95,275.43888888888887,1176.6789969776137,1176.6789969776137,Medium Value
13589,2,379.65,189.825,810.9352005532503,810.9352005532503,Low Value
13590,6,1981.92,330.32,1411.1319133241125,1411.1319133241125,Medium Value
13591,3,1117.13,372.3766666666667,1590.7986138005226,1590.7986138005226,High Value
13592,4,247.96,61.99,264.82219455970494,264.82219455970494,Low Value
13593,5,2037.08,407.416,1740.48716274781,1740.48716274781,High Value
13594,1,396.97,396.97,1695.8616966343939,1695.8616966343939,High Value
13596,2,697.04,348.52,1488.882581834947,1488.882581834947,Medium Value
13598,1,180.17000000000002,180.17000000000002,769.688898109728,769.688898109728,Low Value
13599,21,5153.67,245.41285714285715,1048.4073463742343,1048.4073463742343,Medium Value
13600,1,219.52,219.52,937.7926786537575,937.7926786537575,Medium Value
13601,2,693.32,346.66,1480.93663439373,1480.93663439373,Medium Value
13602,1,428.89,428.89,1832.224407561088,1832.224407561088,High Value
13603,1,164.34,164.34,702.0629045643153,702.0629045643153,Low Value
13606,3,280.54,93.51333333333334,399.49033963424006,399.49033963424006,Low Value
13607,1,678.01,678.01,2896.468722913785,2896.468722913785,High Value
13610,7,1131.88,161.69714285714286,690.7725798590529,690.7725798590529,Low Value
13611,3,1171.8,390.59999999999997,1668.6489626556015,1668.6489626556015,High Value
13614,4,1610.46,402.615,1719.9772199170125,1719.9772199170125,High Value
13615,1,417.69,417.69,1784.3778423236515,1784.3778423236515,High Value
13617,3,544.18,181.39333333333332,774.9149961579836,774.9149961579836,Low Value
13618,1,177.34,177.34,757.5990963577685,757.5990963577685,Low Value
13621,1,213.85,213.85,913.5703550023052,913.5703550023052,Medium Value
13623,5,747.78,149.55599999999998,638.9054384508989,638.9054384508989,Low Value
13626,1,257.23,257.23,1098.8903550023053,1098.8903550023053,Medium Value
13627,5,1638.47,327.694,1399.913602581835,1399.913602581835,Medium Value
13629,11,7792.36,708.3963636363636,3026.2797166687624,3026.2797166687624,High Value
13630,7,2031.78,290.2542857142857,1239.9705907923335,1239.9705907923335,Medium Value
13631,11,3070.42,279.1290909090909,1192.4435944507313,1192.4435944507313,Medium Value
13632,5,2121.27,424.254,1812.419347164592,1812.419347164592,High Value
13634,5,1575.16,315.03200000000004,1345.8213517750116,1345.8213517750116,Medium Value
13635,1,1071.03,1071.03,4575.455961272475,4575.455961272475,High Value
13636,5,949.12,189.824,810.930928538497,810.930928538497,Low Value
13637,3,810.5,270.1666666666667,1154.15598586138,1154.15598586138,Medium Value
13638,1,122.64,122.64,523.9198893499308,523.9198893499308,Low Value
13639,1,1033.34,1033.34,4414.443725218995,4414.443725218995,High Value
13642,1,354.8,354.8,1515.7108344859382,1515.7108344859382,Medium Value
13643,3,519.44,173.14666666666668,739.6851144920855,739.6851144920855,Low Value
13644,4,2624.26,656.065,2802.719359151683,2802.719359151683,High Value
13645,1,252.1,252.1,1076.9749193176579,1076.9749193176579,Medium Value
13647,4,1678.1200000000001,419.53000000000003,1792.2383494698017,1792.2383494698017,High Value
13649,2,346.6,173.3,740.3401567542646,740.3401567542646,Low Value
13650,6,1836.34,306.0566666666667,1307.4785953588444,1307.4785953588444,Medium Value
13651,2,94.2,47.1,201.2118948824343,201.2118948824343,Low Value
13652,3,1095.08,365.02666666666664,1559.3993053634547,1559.3993053634547,Medium Value
13654,6,2707.33,451.22166666666664,1927.6256170278161,1927.6256170278161,High Value
13655,2,932.97,466.485,1992.8308022130013,1992.8308022130013,High Value
13656,2,379.65,189.825,810.9352005532503,810.9352005532503,Low Value
13657,2,382.14,191.07,816.2538589211617,816.2538589211617,Low Value
13658,5,2639.17,527.8340000000001,2254.914635315814,2254.914635315814,High Value
13659,2,1573.2,786.6,3360.366804979253,3360.366804979253,High Value
13662,3,897.76,299.25333333333333,1278.4146549869372,1278.4146549869372,Medium Value
13663,1,189.47,189.47,809.4186353158137,809.4186353158137,Low Value
13666,3,84.65,28.21666666666667,120.54201629014908,120.54201629014908,Low Value
13667,1,305.02,305.02,1303.0499400645458,1303.0499400645458,Medium Value
13668,21,6363.59,303.02809523809526,1294.5404935344354,1294.5404935344354,Medium Value
13669,2,218.54999999999998,109.27499999999999,466.82441217150756,466.82441217150756,Low Value
13670,1,349.7,349.7,1493.923559243891,1493.923559243891,Medium Value
13672,2,186.39,93.195,398.1304149377593,398.1304149377593,Low Value
13673,2,396.92,198.46,847.8240479483633,847.8240479483633,Low Value
13675,2,486.82,243.41,1039.851111111111,1039.851111111111,Medium Value
13678,1,232.6,232.6,993.6706316274781,993.6706316274781,Medium Value
13680,4,3722.42,930.605,3975.5582895343478,3975.5582895343478,High Value
13681,4,827.83,206.9575,884.1254933148916,884.1254933148916,Low Value
13682,1,59.5,59.5,254.18487782388198,254.18487782388198,Low Value
13684,1,67.23,67.23,287.20755186721993,287.20755186721993,Low Value
13685,7,3119.44,445.63428571428574,1903.7562431666997,1903.7562431666997,High Value
13686,1,72.0,72.0,307.5850622406639,307.5850622406639,Low Value
13689,1,910.0,910.0,3887.5334255417242,3887.5334255417242,High Value
13690,1,172.25,172.25,735.854541263255,735.854541263255,Low Value
13692,3,1488.32,496.1066666666666,2119.3749992315966,2119.3749992315966,High Value
13694,50,65039.62,1300.7924,5557.004323835869,5557.004323835869,High Value
13695,15,2504.13,166.942,713.1786869525127,713.1786869525127,Low Value
13697,1,151.3,151.3,646.3558321807285,646.3558321807285,Low Value
13699,1,308.58,308.58,1318.2583125864453,1318.2583125864453,Medium Value
13700,10,2265.12,226.512,967.6626058091286,967.6626058091286,Medium Value
13703,1,99.5,99.5,425.06546795758413,425.06546795758413,Low Value
13704,9,2308.06,256.4511111111111,1095.5629301777574,1095.5629301777574,Medium Value
13705,3,711.86,237.28666666666666,1013.6921407714768,1013.6921407714768,Medium Value
13706,1,330.79,330.79,1413.1397602581835,1413.1397602581835,Medium Value
13707,2,806.41,403.205,1722.4977086214844,1722.4977086214844,High Value
13708,1,296.88,296.88,1268.2757399723375,1268.2757399723375,Medium Value
13709,13,6328.05,486.7730769230769,2079.5017661453344,2079.5017661453344,High Value
13710,1,180.48,180.48,771.0132226832641,771.0132226832641,Low Value
13711,2,252.06,126.03,538.4020193637621,538.4020193637621,Low Value
13712,1,228.84,228.84,977.6078561549101,977.6078561549101,Medium Value
13715,5,1079.34,215.868,922.1912807745505,922.1912807745505,Medium Value
13716,1,138.28,138.28,590.7342000922084,590.7342000922084,Low Value
13717,6,1445.01,240.835,1028.850673121254,1028.850673121254,Medium Value
13718,2,306.55,153.275,654.79306131858,654.79306131858,Low Value
13719,5,1041.68,208.336,890.0144656523744,890.0144656523744,Low Value
13720,4,799.9,199.975,854.2961502996773,854.2961502996773,Low Value
13721,1,524.14,524.14,2239.1338128169664,2239.1338128169664,High Value
13722,3,2375.41,791.8033333333333,3382.5955217458118,3382.5955217458118,High Value
13723,1,199.85,199.85,853.7621484555094,853.7621484555094,Low Value
13725,8,1980.56,247.57,1057.6226924850162,1057.6226924850162,Medium Value
13726,2,1079.66,539.83,2306.161724296911,2306.161724296911,High Value
13727,2,333.48,166.74,712.3157399723375,712.3157399723375,Low Value
13728,6,1016.14,169.35666666666665,723.4941785769171,723.4941785769171,Low Value
13730,2,752.6,376.3,1607.559151682803,1607.559151682803,High Value
13731,2,610.59,305.295,1304.224744121715,1304.224744121715,Medium Value
13732,1,491.86,491.86,2101.2331765790686,2101.2331765790686,High Value
13735,4,2885.2400000000002,721.3100000000001,3081.446961733518,3081.446961733518,High Value
13736,2,731.9,365.95,1563.3437989857077,1563.3437989857077,Medium Value
13737,1,339.6,339.6,1450.7762102351314,1450.7762102351314,Medium Value
13739,1,216.9,216.9,926.6,926.6,Medium Value
13740,1,350.75,350.75,1498.409174734901,1498.409174734901,Medium Value
13741,3,668.43,222.80999999999997,951.8476071922544,951.8476071922544,Medium Value
13742,12,3131.02,260.91833333333335,1114.6469694175503,1114.6469694175503,Medium Value
13743,7,1341.6,191.65714285714284,818.7621418691957,818.7621418691957,Low Value
13744,2,1156.36,578.18,2469.993490087598,2469.993490087598,High Value
13745,1,300.04,300.04,1281.7753065929,1281.7753065929,Medium Value
13747,1,79.6,79.6,340.0523743660673,340.0523743660673,Low Value
13748,5,948.25,189.65,810.1875979714154,810.1875979714154,Low Value
13750,5,1647.26,329.452,1407.4238045182112,1407.4238045182112,Medium Value
13751,1,296.25,296.25,1265.5843706777316,1265.5843706777316,Medium Value
13752,6,1186.28,197.71333333333334,844.6342769325342,844.6342769325342,Low Value
13753,1,741.26,741.26,3166.6736560627014,3166.6736560627014,High Value
13754,2,282.6,141.3,603.6356846473029,603.6356846473029,Low Value
13755,9,2161.35,240.14999999999998,1025.9243430152142,1025.9243430152142,Medium Value
13756,14,5189.5199999999995,370.67999999999995,1583.5504287690178,1583.5504287690178,Medium Value
13758,7,3190.55,455.79285714285714,1947.1538101824408,1947.1538101824408,High Value
13759,2,659.41,329.705,1408.5046242508067,1408.5046242508067,Medium Value
13760,2,286.79,143.395,612.5855555555556,612.5855555555556,Low Value
13761,2,1070.65,535.325,2286.916297833103,2286.916297833103,High Value
13762,1,306.72,306.72,1310.3123651452283,1310.3123651452283,Medium Value
13763,1,1714.96,1714.96,7326.3344213923465,7326.3344213923465,High Value
13764,3,1521.76,507.25333333333333,2166.9937236821884,2166.9937236821884,High Value
13767,37,17220.36,465.41513513513513,1988.2603237262158,1988.2603237262158,High Value
13769,10,2796.5099999999998,279.65099999999995,1194.6731977869983,1194.6731977869983,Medium Value
13771,4,2634.45,658.6125,2813.6023167358226,2813.6023167358226,High Value
13772,3,1132.13,377.3766666666667,1612.1586875672356,1612.1586875672356,High Value
13774,1,345.0,345.0,1473.8450899031811,1473.8450899031811,Medium Value
13777,33,25977.16,787.1866666666666,3362.873053634547,3362.873053634547,High Value
13778,1,178.7,178.7,763.4090364223143,763.4090364223143,Low Value
13780,2,360.01,180.005,768.9840156754265,768.9840156754265,Low Value
13781,1,127.84,127.84,546.1343660673122,546.1343660673122,Low Value
13782,6,912.0,152.0,649.3462425080683,649.3462425080683,Low Value
13784,11,2462.79,223.89,956.4613831258644,956.4613831258644,Medium Value
13786,1,230.4,230.4,984.2721991701245,984.2721991701245,Medium Value
13787,2,309.04,154.52,660.1117196864915,660.1117196864915,Low Value
13790,1,348.8,348.8,1490.078745965883,1490.078745965883,Medium Value
13791,2,1516.0,758.0,3238.187183033656,3238.187183033656,High Value
13792,2,195.55,97.775,417.6962425080682,417.6962425080682,Low Value
13798,57,37153.85,651.8219298245614,2784.592900762741,2784.592900762741,High Value
13799,2,688.86,344.43,1471.410041493776,1471.410041493776,Medium Value
13800,1,558.3199999999999,558.3199999999999,2385.1512770862146,2385.1512770862146,High Value
13801,1,324.8,324.8,1387.5503918856616,1387.5503918856616,Medium Value
13802,3,4599.42,1533.14,6549.596698939604,6549.596698939604,High Value
13803,1,277.07,277.07,1183.6471277086214,1183.6471277086214,Medium Value
13804,7,2635.79,376.5414285714286,1608.5905381018244,1608.5905381018244,High Value
13805,2,924.5999999999999,462.29999999999995,1974.9524204702625,1974.9524204702625,High Value
13806,1,256.38,256.38,1095.259142461964,1095.259142461964,Medium Value
13807,1,112.6,112.6,481.0288612263716,481.0288612263716,Low Value
13808,5,1747.66,349.53200000000004,1493.2058607653298,1493.2058607653298,Medium Value
13809,1,155.05,155.05,662.3758875057631,662.3758875057631,Low Value
13810,3,1499.01,499.67,2134.5976118026742,2134.5976118026742,High Value
13811,3,814.5,271.5,1159.8520055325034,1159.8520055325034,Medium Value
13812,3,539.0,179.66666666666666,767.5386506838788,767.5386506838788,Low Value
13813,4,1366.86,341.715,1459.8115214384507,1459.8115214384507,Medium Value
13814,2,1579.12,789.56,3373.0119686491466,3373.0119686491466,High Value
13815,4,4027.36,1006.84,4301.235334255417,4301.235334255417,High Value
13816,2,571.67,285.835,1221.0913370216688,1221.0913370216688,Medium Value
13817,2,382.98,191.49,818.0481051175657,818.0481051175657,Low Value
13819,3,1140.35,380.1166666666666,1623.8640079913937,1623.8640079913937,High Value
13821,2,385.64,192.82,823.7298847395112,823.7298847395112,Low Value
13822,2,632.0,316.0,1349.956662056247,1349.956662056247,Medium Value
13823,2,957.66,478.83,2045.5688243430152,2045.5688243430152,High Value
13824,5,1698.94,339.788,1451.57934900876,1451.57934900876,Medium Value
13826,1,189.5,189.5,809.546795758414,809.546795758414,Low Value
13827,3,412.05,137.35,586.7612263715998,586.7612263715998,Low Value
13828,1,209.49,209.49,894.9443706777317,894.9443706777317,Low Value
13831,6,2202.99,367.16499999999996,1568.5342969110188,1568.5342969110188,Medium Value
13832,1,52.2,52.2,222.99917012448134,222.99917012448134,Low Value
13833,1,384.8,384.8,1643.8712770862148,1643.8712770862148,High Value
13835,4,834.57,208.6425,891.3238381742739,891.3238381742739,Low Value
13837,2,271.24,135.62,579.3706408483172,579.3706408483172,Low Value
13838,4,691.73,172.9325,738.7701913324113,738.7701913324113,Low Value
13841,1,85.0,85.0,363.1212540341171,363.1212540341171,Low Value
13842,9,3385.62,376.18,1607.046509912402,1607.046509912402,High Value
13844,1,361.62,361.62,1544.8459751037344,1544.8459751037344,Medium Value
13845,1,312.98,312.98,1337.0551775011527,1337.0551775011527,Medium Value
13846,3,865.06,288.3533333333333,1231.8496941755031,1231.8496941755031,Medium Value
13848,3,1255.0,418.3333333333333,1787.1261718149683,1787.1261718149683,High Value
13849,2,1537.95,768.975,3285.0725449515908,3285.0725449515908,High Value
13850,1,1595.48,1595.48,6815.914098662978,6815.914098662978,High Value
13851,3,2651.46,883.82,3775.6920792992164,3775.6920792992164,High Value
13853,1,1090.1399999999999,1090.1399999999999,4657.094163208852,4657.094163208852,High Value
13854,25,8109.5199999999995,324.38079999999997,1385.7595633010603,1385.7595633010603,Medium Value
13856,3,388.5,129.5,553.2259105578607,553.2259105578607,Low Value
13858,1,216.17000000000002,216.17000000000002,923.48142923006,923.48142923006,Medium Value
13859,1,201.16,201.16,859.3584877823881,859.3584877823881,Low Value
13860,5,1245.9,249.18,1064.5006362378977,1064.5006362378977,Medium Value
13862,8,2209.36,276.17,1179.8023144306133,1179.8023144306133,Medium Value
13863,1,305.78,305.78,1306.296671277086,1306.296671277086,Medium Value
13865,4,501.56,125.39,535.6679299216229,535.6679299216229,Low Value
13866,1,145.67,145.67,622.3043891194098,622.3043891194098,Low Value
13867,3,1015.29,338.43,1445.7779529737206,1445.7779529737206,Medium Value
13868,2,3192.54,1596.27,6819.2889903181185,6819.2889903181185,High Value
